 customer_id , txn_date   , txn_type   , txn_amount 
371, 2020-02-05 , deposit    ,238
371, 2020-03-05 , withdrawal ,93
371, 2020-02-25 , withdrawal ,350
173, 2020-02-27 , purchase   ,3
173, 2020-01-25 , deposit    ,578
173, 2020-04-07 , withdrawal ,791
173, 2020-03-05 , withdrawal ,708
173, 2020-02-04 , deposit    ,486
173, 2020-03-09 , deposit    ,124
173, 2020-02-14 , withdrawal ,383
173, 2020-03-23 , purchase   ,562
173, 2020-03-07 , deposit    ,660
9, 2020-03-04 , deposit    ,381
9, 2020-04-16 , deposit    ,953
9, 2020-03-10 , deposit    ,13
9, 2020-01-25 , deposit    ,180
9, 2020-03-16 , withdrawal ,446
9, 2020-04-09 , withdrawal ,976
9, 2020-02-15 , withdrawal ,195
9, 2020-04-10 , withdrawal ,699
9, 2020-03-05 , deposit    ,982
302, 2020-03-07 , deposit    ,652
302, 2020-03-01 , withdrawal ,860
302, 2020-02-03 , withdrawal ,838
302, 2020-02-14 , purchase   ,268
302, 2020-01-27 , withdrawal ,862
302, 2020-01-29 , purchase   ,399
302, 2020-03-30 , deposit    ,340
302, 2020-04-20 , deposit    ,615
302, 2020-02-25 , deposit    ,528
302, 2020-03-09 , purchase   ,465
302, 2020-01-27 , purchase   ,381
403, 2020-01-30 , withdrawal ,518
403, 2020-03-03 , purchase   ,81
403, 2020-01-25 , deposit    ,649
403, 2020-01-24 , withdrawal ,60
403, 2020-03-09 , deposit    ,765
403, 2020-04-06 , deposit    ,60
110, 2020-01-07 , withdrawal ,905
110, 2020-01-13 , withdrawal ,944
110, 2020-01-26 , purchase   ,14
110, 2020-03-03 , deposit    ,417
110, 2020-01-18 , deposit    ,480
110, 2020-02-06 , deposit    ,914
110, 2020-01-19 , purchase   ,85
110, 2020-01-06 , withdrawal ,697
110, 2020-01-21 , deposit    ,705
110, 2020-01-18 , deposit    ,709
110, 2020-03-17 , deposit    ,943
110, 2020-01-19 , purchase   ,150
110, 2020-03-10 , withdrawal ,202
110, 2020-03-29 , deposit    ,250
110, 2020-01-14 , deposit    ,485
110, 2020-03-05 , withdrawal ,373
110, 2020-01-09 , deposit    ,241
110, 2020-01-14 , deposit    ,545
110, 2020-02-11 , withdrawal ,974
492, 2020-03-09 , purchase   ,53
492, 2020-01-27 , purchase   ,999
492, 2020-03-07 , purchase   ,32
492, 2020-01-10 , purchase   ,881
492, 2020-01-13 , purchase   ,368
492, 2020-01-29 , deposit    ,171
492, 2020-03-10 , deposit    ,299
492, 2020-03-27 , withdrawal ,581
492, 2020-02-15 , withdrawal ,674
492, 2020-03-14 , withdrawal ,367
492, 2020-01-30 , deposit    ,945
492, 2020-02-28 , deposit    ,13
492, 2020-01-19 , withdrawal ,418
477, 2020-01-31 , purchase   ,428
477, 2020-02-29 , purchase   ,156
477, 2020-03-29 , withdrawal ,746
477, 2020-01-06 , purchase   ,209
477, 2020-01-14 , purchase   ,235
477, 2020-03-15 , withdrawal ,531
477, 2020-03-16 , deposit    ,624
477, 2020-02-06 , withdrawal ,935
477, 2020-03-17 , withdrawal ,444
477, 2020-01-22 , withdrawal ,429
477, 2020-02-02 , withdrawal ,274
477, 2020-01-31 , withdrawal ,351
477, 2020-01-08 , withdrawal ,589
477, 2020-03-28 , purchase   ,849
477, 2020-02-03 , withdrawal ,193
477, 2020-01-13 , withdrawal ,894
337, 2020-03-21 , withdrawal ,159
337, 2020-03-09 , deposit    ,549
337, 2020-04-04 , deposit    ,154
337, 2020-02-10 , deposit    ,658
337, 2020-03-25 , deposit    ,890
337, 2020-01-31 , withdrawal ,845
337, 2020-04-06 , deposit    ,7
337, 2020-02-21 , withdrawal ,224
337, 2020-04-06 , purchase   ,297
345, 2020-01-01 , purchase   ,964
345, 2020-01-08 , purchase   ,289
345, 2020-03-28 , purchase   ,702
345, 2020-03-05 , purchase   ,936
345, 2020-01-25 , deposit    ,598
345, 2020-02-04 , purchase   ,550
131, 2020-01-14 , deposit    ,803
131, 2020-02-19 , deposit    ,98
131, 2020-01-29 , deposit    ,465
131, 2020-02-10 , purchase   ,247
131, 2020-03-28 , purchase   ,16
131, 2020-02-02 , purchase   ,62
131, 2020-02-27 , deposit    ,719
131, 2020-03-29 , deposit    ,344
131, 2020-03-15 , deposit    ,672
131, 2020-03-21 , deposit    ,263
131, 2020-01-20 , withdrawal ,892
131, 2020-02-14 , withdrawal ,43
131, 2020-02-08 , purchase   ,955
131, 2020-01-21 , deposit    ,868
131, 2020-03-14 , deposit    ,181
131, 2020-02-25 , purchase   ,973
131, 2020-03-27 , purchase   ,617
131, 2020-01-10 , purchase   ,846
131, 2020-01-31 , withdrawal ,850
131, 2020-03-22 , deposit    ,711
131, 2020-03-16 , withdrawal ,707
58, 2020-03-27 , purchase   ,240
58, 2020-02-25 , deposit    ,937
58, 2020-01-19 , deposit    ,432
58, 2020-04-02 , deposit    ,945
58, 2020-02-08 , deposit    ,333
58, 2020-04-02 , purchase   ,384
58, 2020-03-23 , deposit    ,237
58, 2020-03-10 , purchase   ,358
58, 2020-01-13 , withdrawal ,775
58, 2020-03-06 , withdrawal ,425
58, 2020-02-02 , deposit    ,866
58, 2020-02-28 , purchase   ,407
58, 2020-03-22 , purchase   ,958
58, 2020-03-17 , withdrawal ,210
58, 2020-03-20 , withdrawal ,939
58, 2020-02-14 , purchase   ,415
99, 2020-03-24 , withdrawal ,23
99, 2020-02-29 , withdrawal ,189
99, 2020-01-21 , deposit    ,789
488, 2020-04-01 , deposit    ,221
488, 2020-02-04 , deposit    ,191
488, 2020-02-21 , deposit    ,349
488, 2020-01-11 , withdrawal ,547
488, 2020-03-11 , withdrawal ,709
286, 2020-02-07 , purchase   ,6
240, 2020-03-24 , deposit    ,995
240, 2020-02-01 , purchase   ,6
240, 2020-02-07 , purchase   ,35
240, 2020-04-01 , withdrawal ,35
240, 2020-01-30 , deposit    ,897
240, 2020-04-04 , deposit    ,168
240, 2020-03-08 , deposit    ,460
240, 2020-01-29 , purchase   ,684
240, 2020-03-08 , deposit    ,853
240, 2020-01-20 , deposit    ,748
240, 2020-03-17 , withdrawal ,494
240, 2020-03-01 , deposit    ,864
240, 2020-01-12 , purchase   ,725
240, 2020-04-03 , purchase   ,258
240, 2020-03-25 , withdrawal ,232
240, 2020-02-01 , purchase   ,313
326, 2020-01-18 , purchase   ,689
326, 2020-02-09 , deposit    ,628
359, 2020-03-05 , deposit    ,845
359, 2020-04-07 , purchase   ,281
359, 2020-02-09 , deposit    ,434
359, 2020-01-20 , deposit    ,136
359, 2020-03-18 , deposit    ,374
359, 2020-03-24 , withdrawal ,335
359, 2020-01-10 , deposit    ,915
359, 2020-02-27 , withdrawal ,40
359, 2020-03-04 , deposit    ,991
359, 2020-01-29 , purchase   ,171
72, 2020-02-08 , withdrawal ,493
72, 2020-03-24 , purchase   ,800
72, 2020-03-18 , deposit    ,627
72, 2020-03-18 , purchase   ,492
72, 2020-02-06 , deposit    ,390
72, 2020-02-24 , withdrawal ,932
72, 2020-03-28 , purchase   ,212
72, 2020-04-10 , purchase   ,92
72, 2020-04-17 , withdrawal ,555
72, 2020-02-28 , withdrawal ,564
3, 2020-02-22 , purchase   ,965
3, 2020-04-12 , deposit    ,493
3, 2020-03-05 , withdrawal ,213
3, 2020-03-19 , withdrawal ,188
178, 2020-03-19 , purchase   ,244
178, 2020-02-03 , withdrawal ,234
178, 2020-03-25 , withdrawal ,19
178, 2020-04-08 , withdrawal ,500
178, 2020-04-19 , purchase   ,975
178, 2020-01-23 , deposit    ,176
178, 2020-03-10 , withdrawal ,387
178, 2020-03-10 , deposit    ,800
178, 2020-02-10 , deposit    ,23
178, 2020-02-14 , purchase   ,97
178, 2020-03-17 , withdrawal ,147
178, 2020-04-15 , purchase   ,898
178, 2020-02-17 , deposit    ,443
146, 2020-01-27 , withdrawal ,873
146, 2020-02-15 , purchase   ,950
146, 2020-02-17 , purchase   ,225
146, 2020-03-29 , deposit    ,987
146, 2020-01-22 , purchase   ,822
146, 2020-03-20 , withdrawal ,617
146, 2020-02-06 , purchase   ,349
146, 2020-03-03 , withdrawal ,569
146, 2020-02-22 , purchase   ,936
146, 2020-01-16 , withdrawal ,266
146, 2020-01-30 , deposit    ,497
146, 2020-03-14 , withdrawal ,315
146, 2020-04-03 , deposit    ,64
385, 2020-03-30 , purchase   ,488
385, 2020-03-11 , purchase   ,855
385, 2020-04-03 , withdrawal ,168
385, 2020-03-03 , deposit    ,335
385, 2020-01-31 , withdrawal ,257
385, 2020-03-15 , withdrawal ,916
385, 2020-01-26 , withdrawal ,512
385, 2020-03-22 , purchase   ,988
385, 2020-03-27 , purchase   ,607
385, 2020-01-26 , purchase   ,990
193, 2020-03-02 , purchase   ,203
279, 2020-02-19 , deposit    ,443
279, 2020-03-25 , purchase   ,83
279, 2020-02-24 , deposit    ,725
279, 2020-04-01 , withdrawal ,80
279, 2020-03-30 , deposit    ,745
279, 2020-01-23 , deposit    ,844
279, 2020-01-15 , deposit    ,837
279, 2020-01-13 , deposit    ,116
279, 2020-03-27 , withdrawal ,135
279, 2020-02-24 , deposit    ,578
279, 2020-03-29 , deposit    ,15
272, 2020-04-01 , withdrawal ,804
272, 2020-02-22 , withdrawal ,15
272, 2020-02-10 , withdrawal ,563
272, 2020-04-01 , deposit    ,708
272, 2020-02-29 , purchase   ,541
272, 2020-02-19 , purchase   ,852
272, 2020-01-27 , purchase   ,934
272, 2020-02-01 , deposit    ,526
87, 2020-02-02 , withdrawal ,661
87, 2020-02-17 , withdrawal ,107
87, 2020-01-29 , purchase   ,2
87, 2020-01-22 , purchase   ,524
87, 2020-01-21 , withdrawal ,616
87, 2020-02-14 , purchase   ,183
87, 2020-03-05 , purchase   ,197
87, 2020-04-10 , withdrawal ,627
87, 2020-02-26 , purchase   ,682
87, 2020-02-06 , deposit    ,561
87, 2020-02-19 , deposit    ,376
87, 2020-02-19 , purchase   ,305
87, 2020-04-05 , deposit    ,995
244, 2020-04-18 , withdrawal ,769
244, 2020-04-10 , purchase   ,284
244, 2020-03-31 , deposit    ,178
244, 2020-02-13 , deposit    ,448
244, 2020-02-18 , deposit    ,796
244, 2020-02-05 , purchase   ,220
23, 2020-02-12 , withdrawal ,408
23, 2020-03-08 , deposit    ,834
23, 2020-01-22 , purchase   ,240
23, 2020-04-08 , withdrawal ,522
23, 2020-03-31 , purchase   ,676
278, 2020-02-25 , withdrawal ,618
278, 2020-02-21 , purchase   ,10
278, 2020-03-03 , withdrawal ,152
278, 2020-02-28 , withdrawal ,278
278, 2020-04-16 , deposit    ,417
278, 2020-04-01 , withdrawal ,276
278, 2020-01-27 , deposit    ,627
278, 2020-02-26 , deposit    ,442
278, 2020-04-17 , deposit    ,727
278, 2020-04-05 , deposit    ,152
278, 2020-04-15 , purchase   ,414
278, 2020-04-11 , deposit    ,396
278, 2020-04-20 , deposit    ,526
278, 2020-02-17 , deposit    ,878
278, 2020-03-11 , deposit    ,455
484, 2020-03-25 , deposit    ,981
484, 2020-03-23 , withdrawal ,56
368, 2020-03-30 , purchase   ,507
368, 2020-02-21 , withdrawal ,598
368, 2020-02-07 , withdrawal ,242
368, 2020-01-28 , withdrawal ,903
368, 2020-02-03 , withdrawal ,510
368, 2020-03-22 , deposit    ,952
368, 2020-02-06 , deposit    ,450
368, 2020-01-30 , deposit    ,277
368, 2020-02-02 , purchase   ,232
368, 2020-04-08 , withdrawal ,282
368, 2020-04-11 , withdrawal ,387
368, 2020-04-01 , purchase   ,208
368, 2020-02-12 , purchase   ,910
368, 2020-03-29 , deposit    ,934
368, 2020-03-04 , purchase   ,147
368, 2020-02-17 , withdrawal ,296
368, 2020-02-18 , withdrawal ,626
368, 2020-03-18 , deposit    ,782
368, 2020-04-14 , purchase   ,507
158, 2020-02-08 , purchase   ,192
158, 2020-03-16 , purchase   ,546
158, 2020-03-29 , purchase   ,522
158, 2020-01-18 , purchase   ,109
158, 2020-03-13 , purchase   ,235
158, 2020-01-28 , purchase   ,477
158, 2020-03-27 , withdrawal ,118
158, 2020-03-09 , withdrawal ,799
158, 2020-03-19 , deposit    ,567
158, 2020-03-23 , deposit    ,683
148, 2020-03-28 , deposit    ,739
148, 2020-02-09 , purchase   ,941
148, 2020-03-17 , withdrawal ,348
148, 2020-02-17 , withdrawal ,788
148, 2020-04-03 , purchase   ,113
148, 2020-02-13 , purchase   ,826
148, 2020-04-08 , purchase   ,541
118, 2020-03-30 , deposit    ,223
118, 2020-01-24 , purchase   ,977
118, 2020-02-02 , deposit    ,173
118, 2020-03-11 , purchase   ,795
118, 2020-02-02 , withdrawal ,3
118, 2020-03-15 , withdrawal ,342
118, 2020-01-04 , purchase   ,389
221, 2020-03-08 , purchase   ,136
221, 2020-03-07 , deposit    ,312
221, 2020-02-24 , deposit    ,508
221, 2020-03-14 , purchase   ,175
221, 2020-02-27 , purchase   ,411
221, 2020-01-17 , deposit    ,112
221, 2020-03-07 , withdrawal ,427
221, 2020-01-24 , deposit    ,883
221, 2020-01-23 , deposit    ,256
221, 2020-01-21 , purchase   ,14
126, 2020-03-03 , deposit    ,270
126, 2020-02-25 , deposit    ,651
126, 2020-02-22 , deposit    ,280
126, 2020-02-11 , withdrawal ,806
126, 2020-02-07 , purchase   ,875
126, 2020-02-23 , purchase   ,744
126, 2020-02-10 , deposit    ,970
126, 2020-02-27 , deposit    ,367
126, 2020-03-28 , withdrawal ,557
126, 2020-01-21 , withdrawal ,906
126, 2020-02-13 , purchase   ,167
126, 2020-03-24 , withdrawal ,946
126, 2020-03-03 , withdrawal ,873
126, 2020-02-04 , deposit    ,394
245, 2020-03-10 , withdrawal ,45
245, 2020-04-07 , deposit    ,891
245, 2020-03-23 , purchase   ,434
245, 2020-03-27 , withdrawal ,322
245, 2020-03-04 , purchase   ,116
245, 2020-04-16 , deposit    ,266
245, 2020-04-12 , deposit    ,244
245, 2020-04-07 , purchase   ,620
245, 2020-03-23 , withdrawal ,536
245, 2020-03-01 , purchase   ,82
245, 2020-02-14 , deposit    ,320
245, 2020-03-08 , deposit    ,345
245, 2020-02-19 , withdrawal ,737
245, 2020-04-24 , deposit    ,880
245, 2020-03-01 , deposit    ,483
245, 2020-04-28 , withdrawal ,891
245, 2020-03-20 , deposit    ,127
245, 2020-03-22 , withdrawal ,870
180, 2020-04-05 , withdrawal ,371
180, 2020-03-15 , purchase   ,996
180, 2020-02-26 , withdrawal ,970
180, 2020-01-25 , withdrawal ,952
180, 2020-01-13 , purchase   ,556
258, 2020-04-13 , deposit    ,609
258, 2020-03-06 , purchase   ,782
258, 2020-04-03 , deposit    ,819
258, 2020-03-16 , deposit    ,43
258, 2020-03-04 , withdrawal ,379
258, 2020-02-14 , purchase   ,817
258, 2020-03-25 , deposit    ,115
258, 2020-03-26 , purchase   ,814
258, 2020-02-04 , purchase   ,849
157, 2020-03-14 , deposit    ,697
157, 2020-03-18 , deposit    ,827
157, 2020-03-01 , deposit    ,941
157, 2020-03-06 , deposit    ,517
157, 2020-03-09 , deposit    ,395
157, 2020-01-28 , purchase   ,583
157, 2020-02-29 , withdrawal ,749
417, 2020-02-06 , purchase   ,453
417, 2020-01-17 , purchase   ,343
417, 2020-02-24 , purchase   ,472
417, 2020-03-04 , purchase   ,620
417, 2020-01-22 , purchase   ,972
417, 2020-02-06 , purchase   ,916
417, 2020-02-05 , deposit    ,792
417, 2020-03-30 , deposit    ,159
417, 2020-02-20 , purchase   ,220
417, 2020-04-01 , purchase   ,307
417, 2020-02-21 , withdrawal ,320
417, 2020-02-29 , purchase   ,197
417, 2020-01-08 , deposit    ,832
417, 2020-01-05 , deposit    ,977
184, 2020-04-12 , deposit    ,590
184, 2020-02-06 , purchase   ,807
184, 2020-04-24 , withdrawal ,880
184, 2020-04-24 , purchase   ,740
184, 2020-03-08 , purchase   ,483
184, 2020-02-17 , purchase   ,649
184, 2020-02-15 , purchase   ,713
184, 2020-03-09 , purchase   ,220
184, 2020-02-10 , withdrawal ,61
184, 2020-03-13 , withdrawal ,45
184, 2020-02-02 , deposit    ,952
184, 2020-02-15 , deposit    ,475
184, 2020-03-10 , purchase   ,541
184, 2020-03-26 , withdrawal ,910
184, 2020-04-03 , deposit    ,253
184, 2020-04-20 , deposit    ,129
282, 2020-04-09 , deposit    ,387
282, 2020-03-25 , deposit    ,548
282, 2020-04-17 , purchase   ,734
282, 2020-04-11 , deposit    ,203
282, 2020-03-29 , purchase   ,999
282, 2020-03-25 , purchase   ,497
282, 2020-04-02 , deposit    ,370
282, 2020-04-20 , deposit    ,124
282, 2020-02-18 , purchase   ,787
415, 2020-03-05 , deposit    ,227
415, 2020-03-22 , withdrawal ,597
415, 2020-03-04 , purchase   ,972
415, 2020-03-03 , withdrawal ,318
415, 2020-03-10 , deposit    ,252
415, 2020-01-31 , purchase   ,195
415, 2020-03-01 , purchase   ,981
415, 2020-03-15 , purchase   ,365
415, 2020-01-07 , deposit    ,566
415, 2020-02-13 , purchase   ,67
415, 2020-01-22 , purchase   ,192
415, 2020-02-22 , purchase   ,850
415, 2020-03-20 , withdrawal ,947
195, 2020-03-23 , purchase   ,83
298, 2020-04-10 , deposit    ,722
298, 2020-03-10 , deposit    ,110
298, 2020-01-26 , purchase   ,385
298, 2020-02-23 , withdrawal ,910
298, 2020-02-25 , withdrawal ,669
298, 2020-02-09 , deposit    ,39
298, 2020-02-26 , deposit    ,421
298, 2020-01-21 , withdrawal ,572
298, 2020-03-08 , purchase   ,10
298, 2020-02-03 , purchase   ,897
298, 2020-02-03 , deposit    ,286
298, 2020-02-14 , deposit    ,465
298, 2020-03-04 , deposit    ,822
298, 2020-02-23 , deposit    ,407
298, 2020-01-23 , deposit    ,335
298, 2020-01-25 , deposit    ,938
298, 2020-01-23 , purchase   ,74
298, 2020-03-01 , deposit    ,425
411, 2020-04-08 , purchase   ,871
411, 2020-04-23 , purchase   ,661
66, 2020-03-13 , withdrawal ,528
66, 2020-02-20 , purchase   ,422
66, 2020-01-20 , deposit    ,463
66, 2020-01-23 , purchase   ,77
66, 2020-01-22 , deposit    ,493
66, 2020-03-06 , purchase   ,908
66, 2020-02-21 , withdrawal ,57
66, 2020-01-17 , deposit    ,175
66, 2020-03-24 , withdrawal ,573
25, 2020-02-08 , deposit    ,259
25, 2020-04-17 , deposit    ,432
25, 2020-03-21 , purchase   ,683
25, 2020-03-05 , deposit    ,430
25, 2020-03-09 , withdrawal ,123
25, 2020-02-13 , withdrawal ,833
25, 2020-03-19 , deposit    ,185
25, 2020-04-24 , withdrawal ,285
25, 2020-03-18 , withdrawal ,629
25, 2020-04-09 , deposit    ,769
323, 2020-02-20 , withdrawal ,928
323, 2020-02-25 , withdrawal ,304
323, 2020-01-23 , deposit    ,720
323, 2020-03-18 , withdrawal ,980
323, 2020-02-24 , withdrawal ,729
323, 2020-03-10 , purchase   ,959
323, 2020-03-16 , withdrawal ,301
323, 2020-02-13 , withdrawal ,311
323, 2020-03-13 , purchase   ,166
323, 2020-04-11 , purchase   ,558
323, 2020-03-21 , deposit    ,90
323, 2020-04-09 , deposit    ,102
323, 2020-02-21 , withdrawal ,931
323, 2020-04-01 , purchase   ,825
323, 2020-04-16 , deposit    ,256
270, 2020-01-18 , deposit    ,708
270, 2020-04-06 , purchase   ,984
270, 2020-02-18 , deposit    ,520
270, 2020-02-26 , deposit    ,69
270, 2020-02-02 , withdrawal ,835
270, 2020-03-15 , withdrawal ,826
270, 2020-04-08 , withdrawal ,57
270, 2020-03-06 , deposit    ,843
270, 2020-01-30 , deposit    ,393
270, 2020-02-24 , deposit    ,315
270, 2020-03-11 , withdrawal ,379
270, 2020-02-28 , withdrawal ,503
319, 2020-03-22 , purchase   ,169
319, 2020-03-27 , purchase   ,56
319, 2020-03-06 , deposit    ,821
319, 2020-02-20 , withdrawal ,786
319, 2020-03-03 , purchase   ,381
226, 2020-03-18 , purchase   ,946
226, 2020-02-12 , purchase   ,200
226, 2020-04-01 , withdrawal ,356
226, 2020-01-29 , withdrawal ,671
226, 2020-03-31 , deposit    ,278
226, 2020-03-30 , withdrawal ,231
226, 2020-02-25 , deposit    ,560
226, 2020-01-19 , purchase   ,930
226, 2020-01-17 , withdrawal ,762
226, 2020-02-12 , purchase   ,47
226, 2020-04-07 , deposit    ,854
226, 2020-02-26 , purchase   ,336
226, 2020-02-01 , deposit    ,485
226, 2020-01-23 , deposit    ,529
226, 2020-03-25 , deposit    ,429
226, 2020-02-12 , deposit    ,262
226, 2020-03-18 , withdrawal ,320
226, 2020-02-12 , purchase   ,757
226, 2020-04-03 , purchase   ,73
226, 2020-03-14 , withdrawal ,479
226, 2020-02-06 , deposit    ,427
468, 2020-03-02 , deposit    ,40
468, 2020-03-18 , purchase   ,776
468, 2020-02-14 , purchase   ,902
468, 2020-02-19 , deposit    ,708
468, 2020-01-29 , purchase   ,900
468, 2020-03-02 , withdrawal ,26
439, 2020-03-04 , withdrawal ,916
439, 2020-03-13 , deposit    ,105
439, 2020-04-12 , deposit    ,699
202, 2020-03-02 , purchase   ,291
202, 2020-02-20 , purchase   ,431
202, 2020-02-18 , deposit    ,680
202, 2020-03-27 , withdrawal ,390
202, 2020-03-31 , withdrawal ,157
202, 2020-03-18 , withdrawal ,135
202, 2020-01-18 , withdrawal ,763
202, 2020-03-29 , purchase   ,934
202, 2020-01-21 , purchase   ,213
202, 2020-03-13 , purchase   ,527
202, 2020-03-13 , deposit    ,268
202, 2020-03-18 , deposit    ,667
202, 2020-02-23 , deposit    ,266
202, 2020-02-17 , purchase   ,977
202, 2020-02-06 , deposit    ,24
202, 2020-02-06 , deposit    ,52
250, 2020-04-02 , withdrawal ,195
250, 2020-02-12 , purchase   ,389
250, 2020-03-04 , withdrawal ,47
250, 2020-04-03 , withdrawal ,903
250, 2020-03-26 , deposit    ,493
250, 2020-02-27 , purchase   ,610
250, 2020-01-28 , withdrawal ,476
250, 2020-04-17 , withdrawal ,634
250, 2020-03-04 , purchase   ,643
250, 2020-02-24 , deposit    ,850
250, 2020-03-12 , deposit    ,895
250, 2020-03-09 , deposit    ,146
250, 2020-03-31 , withdrawal ,667
447, 2020-03-24 , deposit    ,24
447, 2020-03-19 , withdrawal ,816
447, 2020-02-22 , withdrawal ,758
447, 2020-03-13 , withdrawal ,539
447, 2020-01-23 , deposit    ,11
447, 2020-01-14 , purchase   ,172
447, 2020-01-20 , withdrawal ,657
447, 2020-02-28 , withdrawal ,396
447, 2020-01-05 , deposit    ,761
447, 2020-01-15 , deposit    ,761
447, 2020-01-05 , deposit    ,303
271, 2020-01-19 , withdrawal ,719
271, 2020-03-18 , deposit    ,844
271, 2020-02-06 , purchase   ,167
271, 2020-03-23 , deposit    ,497
271, 2020-03-29 , purchase   ,568
271, 2020-01-17 , deposit    ,469
271, 2020-03-11 , purchase   ,842
271, 2020-03-05 , withdrawal ,584
271, 2020-04-02 , deposit    ,857
271, 2020-03-11 , purchase   ,245
271, 2020-04-02 , withdrawal ,61
271, 2020-03-19 , deposit    ,478
271, 2020-03-05 , purchase   ,468
271, 2020-02-29 , deposit    ,268
271, 2020-02-02 , deposit    ,965
271, 2020-02-28 , deposit    ,55
271, 2020-01-11 , purchase   ,833
271, 2020-02-26 , deposit    ,737
271, 2020-01-17 , purchase   ,821
353, 2020-03-11 , withdrawal ,738
353, 2020-01-13 , purchase   ,935
353, 2020-03-12 , deposit    ,846
353, 2020-03-21 , deposit    ,435
353, 2020-01-19 , deposit    ,898
353, 2020-02-21 , purchase   ,741
353, 2020-01-26 , withdrawal ,575
353, 2020-02-04 , purchase   ,523
353, 2020-03-12 , deposit    ,760
409, 2020-02-13 , deposit    ,556
409, 2020-02-11 , deposit    ,713
409, 2020-03-18 , withdrawal ,924
409, 2020-03-01 , deposit    ,983
409, 2020-03-25 , deposit    ,314
409, 2020-04-16 , deposit    ,629
409, 2020-04-13 , withdrawal ,894
409, 2020-02-18 , purchase   ,990
409, 2020-03-20 , deposit    ,650
409, 2020-02-24 , deposit    ,937
409, 2020-03-24 , deposit    ,61
409, 2020-04-17 , deposit    ,433
432, 2020-04-01 , deposit    ,658
432, 2020-02-25 , deposit    ,478
432, 2020-04-20 , deposit    ,318
432, 2020-04-12 , purchase   ,565
432, 2020-02-08 , withdrawal ,758
432, 2020-04-01 , deposit    ,177
432, 2020-03-15 , deposit    ,907
432, 2020-02-12 , purchase   ,46
432, 2020-02-10 , withdrawal ,836
432, 2020-01-26 , purchase   ,817
432, 2020-01-27 , deposit    ,572
432, 2020-02-14 , deposit    ,984
432, 2020-04-01 , deposit    ,509
432, 2020-03-31 , purchase   ,930
432, 2020-02-08 , deposit    ,772
432, 2020-04-03 , deposit    ,38
432, 2020-04-03 , deposit    ,337
40, 2020-02-20 , deposit    ,401
40, 2020-02-11 , deposit    ,914
40, 2020-02-16 , purchase   ,737
40, 2020-02-13 , withdrawal ,630
40, 2020-03-25 , deposit    ,417
40, 2020-03-11 , purchase   ,275
40, 2020-03-20 , purchase   ,712
40, 2020-01-26 , withdrawal ,510
40, 2020-03-05 , deposit    ,934
40, 2020-04-03 , withdrawal ,867
268, 2020-02-13 , withdrawal ,58
268, 2020-03-22 , withdrawal ,450
268, 2020-01-22 , purchase   ,547
268, 2020-01-31 , withdrawal ,386
268, 2020-02-09 , purchase   ,104
268, 2020-01-12 , deposit    ,589
268, 2020-02-19 , withdrawal ,811
268, 2020-01-18 , deposit    ,759
268, 2020-04-03 , withdrawal ,488
268, 2020-02-04 , purchase   ,169
268, 2020-02-13 , deposit    ,503
268, 2020-03-11 , deposit    ,583
268, 2020-01-21 , deposit    ,249
268, 2020-02-01 , withdrawal ,937
268, 2020-01-15 , deposit    ,291
268, 2020-03-14 , purchase   ,84
268, 2020-03-08 , purchase   ,52
268, 2020-03-02 , deposit    ,150
85, 2020-03-23 , deposit    ,609
85, 2020-04-04 , purchase   ,430
401, 2020-03-07 , purchase   ,855
401, 2020-02-29 , withdrawal ,127
401, 2020-03-20 , deposit    ,963
401, 2020-01-21 , withdrawal ,854
470, 2020-01-18 , withdrawal ,565
470, 2020-02-14 , withdrawal ,688
242, 2020-02-20 , withdrawal ,328
242, 2020-02-12 , withdrawal ,228
242, 2020-04-14 , withdrawal ,47
242, 2020-04-05 , withdrawal ,915
242, 2020-02-10 , withdrawal ,835
242, 2020-03-16 , withdrawal ,123
242, 2020-02-26 , withdrawal ,643
242, 2020-01-27 , deposit    ,441
242, 2020-04-12 , purchase   ,337
242, 2020-02-22 , deposit    ,134
242, 2020-03-09 , purchase   ,225
242, 2020-04-09 , deposit    ,1
242, 2020-01-22 , purchase   ,227
242, 2020-02-28 , deposit    ,295
242, 2020-03-16 , withdrawal ,713
242, 2020-03-12 , withdrawal ,654
242, 2020-04-05 , withdrawal ,372
242, 2020-04-01 , purchase   ,503
242, 2020-03-02 , deposit    ,286
242, 2020-01-28 , deposit    ,673
242, 2020-04-18 , deposit    ,730
295, 2020-04-18 , purchase   ,658
295, 2020-02-15 , purchase   ,848
295, 2020-04-15 , purchase   ,474
295, 2020-04-03 , purchase   ,475
295, 2020-03-06 , deposit    ,987
295, 2020-02-03 , deposit    ,708
295, 2020-03-21 , purchase   ,53
303, 2020-04-10 , deposit    ,784
303, 2020-02-19 , purchase   ,367
303, 2020-02-27 , purchase   ,489
303, 2020-04-08 , deposit    ,89
303, 2020-03-03 , deposit    ,473
303, 2020-02-04 , deposit    ,474
303, 2020-03-14 , deposit    ,557
303, 2020-04-02 , purchase   ,904
303, 2020-02-01 , deposit    ,515
303, 2020-03-19 , purchase   ,421
303, 2020-01-31 , withdrawal ,101
303, 2020-03-16 , withdrawal ,565
303, 2020-03-18 , purchase   ,260
303, 2020-03-07 , purchase   ,878
478, 2020-02-22 , deposit    ,761
478, 2020-02-26 , deposit    ,330
478, 2020-01-08 , withdrawal ,8
